#        TCE       KIC           Source       KIC  Prat    Dist ΔRow ΔCol   Mag2   ΔMag     Drat      Mechanism Flag  Psig  Tsig
005470851-01 005470851     V380-Cyg-pri 005385723  1:1    400.9   62  -79   5.77  10.02 8.3295E+02   Direct-PRF    0 0.909 0.824
005470862-01 005470862     005385509-02 005385509  1:1    518.6  130    0  15.71  -0.35 2.8444E+00  Col-Anomaly    1 0.245 3.490
005470960-01 005470960     V380-Cyg-pri 005385723  1:1    383.4   82  -50   5.77  10.18 8.3776E+02   Direct-PRF    0 4.005 3.692
005471010-01 005471010     V380-Cyg-pri 005385723  1:1    301.9   48  -58   5.77   9.87 7.0356E+02   Direct-PRF    0 0.789 0.919
005471010-02 005471010     005385509-02 005385509  1:1    337.1   85    1  15.71  -0.07 1.1228E+00  Col-Anomaly    1 0.873 0.103
005471059-03 005471059     V380-Cyg-pri 005385723  1:1    293.2   59  -43   5.77   8.95 9.8594E+02   Direct-PRF    0 4.162 2.600
005471059-04 005471059     V380-Cyg-sec 005385723  1:1    293.2   59  -43   5.77   8.95 1.0664E+03   Direct-PRF    0 1.821 1.680
005471068-01 005471068     V380-Cyg-pri 005385723  1:1    298.8   63  -41   5.77   9.41 9.5351E+02   Direct-PRF    0 3.044 2.876
005471068-02 005471068     V380-Cyg-sec 005385723  1:1    298.8   63  -41   5.77   9.41 1.0081E+03   Direct-PRF    0 2.154 2.433
005471108-01 005471108     V380-Cyg-pri 005385723  1:1    246.3   44  -43   5.77   5.83 3.2939E+03   Direct-PRF    0 0.527 1.729
005471158-01 005471158     V380-Cyg-pri 005385723  1:1    207.3   27  -44   5.77   9.95 3.7258E+02   Direct-PRF    0 1.197 0.241
005471158-02 005471158     V380-Cyg-sec 005385723  1:1    207.3   27  -44   5.77   9.95 3.6973E+02   Direct-PRF    0 0.250 1.040
005471170-01 005471170          6586.01 005471415  1:1    317.6   80   -4  12.62  -0.37 4.6750E+01  Col-Anomaly    1 4.985 4.983
005471192-01 005471192     V380-Cyg-pri 005385723  1:1    218.9   48  -27   5.77   8.51 1.1235E+03   Direct-PRF    0 0.522 0.750
005471202-01 005471202     V380-Cyg-pri 005385723  1:1    179.6   23  -38   5.77   9.09 5.3878E+02   Direct-PRF    0 0.322 1.126
005471202-02 005471202     V380-Cyg-sec 005385723  1:1    179.6   23  -38   5.77   9.09 4.8877E+02   Direct-PRF    0 1.377 0.226
005471217-01 005471217     V380-Cyg-pri 005385723  1:1    274.3   68  -10   5.77   8.65 1.0980E+03   Direct-PRF    0 2.464 1.717
005471217-02 005471217     V380-Cyg-sec 005385723  1:1    274.3   68  -10   5.77   8.65 9.2832E+02   Direct-PRF    0 2.258 2.168
005471271-01 005471271     V380-Cyg-pri 005385723  1:1    243.8   61   -5   5.77   7.83 1.2713E+03   Direct-PRF    0 1.169 0.335
005471271-02 005471271     V380-Cyg-sec 005385723  1:1    243.8   61   -5   5.77   7.83 1.2173E+03   Direct-PRF    0 1.839 1.062
005471289-01 005471289     V380-Cyg-pri 005385723  1:1    220.1   55   -5   5.77   9.16 6.3014E+02   Direct-PRF    0 0.757 1.366
005471289-02 005471289     V380-Cyg-sec 005385723  1:1    220.1   55   -5   5.77   9.16 6.5170E+02   Direct-PRF    0 1.711 0.703
005471328-01 005471328     V380-Cyg-pri 005385723  1:1     93.6   14  -18   5.77  10.13 2.4196E+02   Direct-PRF    0 0.266 0.783
005471328-02 005471328     005385778-03 005385778  1:3    152.5   34  -17  12.70   3.21 6.2818E+00   Direct-PRF    1 4.948 2.253
005471415-01 005471415     V380-Cyg-pri 005385723  1:1     88.4   22    3   5.77   6.85 3.7941E+02   Direct-PRF    0 0.017 1.160
005471415-02 005471415     V380-Cyg-sec 005385723  1:1     88.4   22    3   5.77   6.85 3.9582E+02   Direct-PRF    0 0.685 0.060
005471480-01 005471480     V380-Cyg-pri 005385723  1:1    317.3   68   42   5.77   9.94 4.4595E+02   Direct-PRF    0 2.082 0.796
005471480-02 005471480     V380-Cyg-sec 005385723  1:1    317.3   68   42   5.77   9.94 4.0964E+02   Direct-PRF    0 1.007 0.633
005471489-01 005471489     V380-Cyg-pri 005385723  1:1    297.2   62   41   5.77   7.27 2.1314E+03   Direct-PRF    0 3.448 2.275
005471489-02 005471489     V380-Cyg-sec 005385723  1:1    297.2   62   41   5.77   7.27 1.9551E+03   Direct-PRF    0 2.983 1.616
005471496-01 005471496     V380-Cyg-pri 005385723  1:1    198.2   39   30   5.77  10.12 1.4364E+02   Direct-PRF    0 0.692 1.523
005471496-02 005471496     V380-Cyg-sec 005385723  1:1    198.2   39   30   5.77  10.12 1.4087E+02   Direct-PRF    0 0.482 0.952
005471566-01 005471566    005471619-pri 005471619  1:1    109.3   28    2  12.37   3.10 5.4938E+03   Direct-PRF    0 0.698 0.971
005471574-01 005471574    005471619-pri 005471619  1:1     40.6    6   -9  12.37   1.03 7.4492E+03   Direct-PRF    0 2.540 1.406
005471606-01 005471606    005471619-pri 005471619  1:1     11.2    1   -3  12.37  -1.55 3.9810E+02   Direct-PRF    0 0.908 1.817
005471675-01 005471675    005471619-pri 005471619  1:1     53.5    1   13  12.37   0.94 9.5543E+03   Direct-PRF    0 1.047 0.546
005471688-01 005471688     V380-Cyg-pri 005385723  1:1    248.6   13   61   5.77   9.29 4.1058E+02   Direct-PRF    0 0.051 0.763
005471688-02 005471688     V380-Cyg-sec 005385723  1:1    248.6   13   61   5.77   9.29 4.3593E+02   Direct-PRF    0 2.445 1.496
005471690-01 005471690     V380-Cyg-pri 005385723  1:1    241.2   10   60   5.77   7.10 1.9070E+03   Direct-PRF    0 0.086 0.716
005471690-02 005471690     V380-Cyg-sec 005385723  1:2    241.2   10   60   5.77   7.10 2.1871E+03   Direct-PRF    0 4.148 4.826
005471769-01 005471769     V380-Cyg-pri 005385723  1:1    363.9   30   87   5.77   9.19 1.3545E+03   Direct-PRF    0 1.707 0.429
005471769-02 005471769     005471770-02 005471770  1:1     78.4   17   10  13.61   1.36 8.5185E-01   Direct-PRF    1 0.936 2.429
005471770-01 005471770     V380-Cyg-pri 005385723  1:1    311.0   13   77   5.77   7.83 1.5097E+03   Direct-PRF    0 0.598 0.144
005471770-02 005471770     V380-Cyg-sec 005385723  1:1    311.0   13   77   5.77   7.83 1.4026E+03   Direct-PRF    0 4.168 1.745
005471792-01 005471792     V380-Cyg-pri 005385723  1:1    312.8    7   79   5.77   7.60 1.7051E+03   Direct-PRF    0 0.208 0.848
005471792-02 005471792     V380-Cyg-sec 005385723  1:1    312.8    7   79   5.77   7.60 1.8434E+03   Direct-PRF    0 1.641 0.531
005475641-01 005475641    005475624-pri 005475624  1:1     13.1   -3   -2  15.55  -1.25 3.3353E+03   Direct-PRF    0 1.389 0.248
005475735-01 005475735          6588.01 005475712  1:1     20.5    2   -4  13.28   1.12 1.3364E+03   Direct-PRF    0 1.775 1.133
005475735-02 005475735    005475712-sec 005475712  1:1     20.5    2   -4  13.28   1.12 2.4464E+03   Direct-PRF    0 3.194 2.032
005475736-01 005475736          6588.01 005475712  1:1     12.6   -2   -2  13.28   0.73 3.6510E+02   Direct-PRF    0 1.062 0.635
005475736-02 005475736    005475712-sec 005475712  1:1     12.6   -2   -2  13.28   0.73 4.2025E+02   Direct-PRF    0 1.540 1.086
005476835-01 005476835     005476864-01 005476864  1:1     15.5    3    3  11.47   2.38 2.7170E+00   Direct-PRF    0 0.381 1.664
005478055-01 005478055     005478083-01 005478083  1:1     12.6    2    1  17.52  -3.01 5.9371E+02   Direct-PRF    0 0.045 0.052
005481416-01 005481416          3772.01 005481426  1:1      6.0    1    1  19.32  -3.48 2.9084E+02   Direct-PRF    0 0.118 0.069
005513833-01 005513833     005513893-01 005513893  1:1    124.4  -11   29  13.01   2.23 1.3846E+00   Direct-PRF    1 4.551 1.734
005513857-01 005513857    005513861-pri 005513861  1:2     49.9    5   11  11.64   3.80 2.6674E+03   Direct-PRF    0 2.888 0.155
005513866-01 005513866     005513893-01 005513893  1:1     43.3   -5    9  13.01   0.56 1.2857E+00   Direct-PRF    1 4.121 1.866
005513893-01 005513893     005513861-01 005513861  1:1     47.9   11   -4  11.64   1.37 1.7537E+03   Direct-PRF    0 3.733 2.056
005513897-01 005513897    005513861-pri 005513861  1:2     54.0   10   -9  11.64   2.34 3.5690E+03   Direct-PRF    0 2.229 0.046
005521373-02 005521373     005088084-05 005088084  1:1   2409.4 -606   -1  14.93  -2.37 1.8614E+01  Col-Anomaly    1 0.161 0.889
005529501-01 005529501    005444392-pri 005444392  1:1    247.0   62    1  11.38   1.21 4.1160E+04   Direct-PRF    0 0.393 0.241
005529552-01 005529552     005529560-01 005529560  1:1     11.9    3    0  15.26   0.06 1.1379E+00   Direct-PRF    0 3.157 2.663
005529560-01 005529560     005529643-01 005529643  1:1     74.4   18    5  15.93  -0.67 3.2727E+00  Col-Anomaly    1 3.810 2.588
005529643-01 005529643     005444392-01 005444392  1:1     45.7   11   -2  11.38   4.55 3.6579E+03   Direct-PRF    0 3.894 0.875
005529738-01 005529738     005444491-01 005444491  1:1     76.2   19    1  14.92  -0.05 5.4054E-01   Direct-PRF    1 0.993 0.138
005530882-01 005530882          6594.01 005530881  1:1     22.8   -5    3  13.51   0.94 3.0342E+03   Direct-PRF    0 0.480 0.251
005534476-02 005534476    005534702-pri 005534702  1:1    360.2   90    0  13.82  -1.41 1.0144E+04  Col-Anomaly    0 2.605 0.028
005556726-01 005556726    005471619-pri 005471619  1:1    489.4  123    1  12.37  -0.20 1.1269E+04  Col-Anomaly    0 4.733 1.734
005556769-01 005556769     V380-Cyg-pri 005385723  1:1    421.9  101   32   5.77   8.70 2.7872E+03   Direct-PRF    0 2.390 1.143
005556769-02 005556769     V380-Cyg-sec 005385723  1:1    421.9  101   32   5.77   8.70 2.6334E+03   Direct-PRF    0 0.135 3.418
005556804-01 005556804     V380-Cyg-pri 005385723  1:1    398.7   94   33   5.77  10.13 6.3014E+02   Direct-PRF    0 3.852 2.794
005556804-02 005556804     V380-Cyg-sec 005385723  1:1    398.7   94   33   5.77  10.13 7.5021E+02   Direct-PRF    0 2.581 1.459
005556830-01 005556830     V380-Cyg-pri 005385723  1:1    416.0   97   38   5.77   9.90 1.0897E+03   Direct-PRF    0 0.111 2.948
005556830-02 005556830     V380-Cyg-sec 005385723  1:1    416.0   97   38   5.77   9.90 1.2904E+03   Direct-PRF    0 2.210 1.859
005560830-01 005560830    005560831-pri 005560831  1:1      7.3    2   -1  16.09  -1.64 2.5138E+02   Direct-PRF    0 0.287 0.066
005565497-01 005565497          3742.01 005565486  1:1     11.3   -1   -3  14.96  -3.44 9.8505E+03   Direct-PRF    0 2.879 0.797
005598595-01 005598595     005598639-01 005598639  1:1     67.8  -13   11  10.20   5.20 6.0779E+02   Direct-PRF    0 1.605 0.298
005598645-01 005598645     005598639-01 005598639  1:1     84.0  -11  -18  10.20   1.49 1.0879E+04   Direct-PRF    0 4.642 0.555
005621299-01 005621299          6606.01 005621294  1:1     27.8   -7   -3  13.61   0.30 1.3643E+04   Direct-PRF    0 3.249 0.572
005623833-01 005623833       RR-Lyr-pri 007198959  2:1   8215.1   -1   -4   7.86   4.81 1.7314E+04   Cross-Talk    0 2.227 21.470
005623852-01 005623852       RR-Lyr-pri 007198959  1:1   8235.2   -6   -3   7.86   5.64 2.5971E+04   Cross-Talk    0 1.007 0.403
005623915-01 005623915       RR-Lyr-pri 007198959  2:1   8296.2  -21    1   7.86   4.80 3.6664E+04  Col-Anomaly    2 2.627 8.966
005623915-02 005623915       RR-Lyr-pri 007198959  2:1   8296.2  -21    1   7.86   4.80 5.1941E+04  Col-Anomaly    2 3.534 17.161
005632701-01 005632701          6609.01 005632781  1:3     48.7   -5   11  12.11   1.88 8.4571E+03   Direct-PRF    0 2.292 1.422
005632745-01 005632745    005632781-sec 005632781  1:1     61.0   10   12  12.11   1.19 9.6564E+03   Direct-PRF    0 1.363 1.299
005636648-01 005636648          3817.01 005636642  1:1      6.3    1    2  16.43  -1.10 4.8137E+01   Direct-PRF    0 0.503 0.238
005649215-01 005649215          3636.01 005649206  1:1      7.7   -1   -1  17.99  -2.97 8.2103E+02   Direct-PRF    0 0.063 0.066
005649833-01 005649833          3831.01 005649836  1:1     12.0    3   -1  16.38  -3.01 5.3106E+03   Direct-PRF    0 0.742 0.252
005652237-01 005652237          3703.01 005652260  1:1      9.4    0    2  17.30  -3.79 4.3968E+02   Direct-PRF    0 0.939 0.683
005653126-03 005653126          6134.01 005738698  1:1     55.8   -1   14  11.94   1.23 6.4072E+03   Direct-PRF    0 4.197 2.392
005653163-01 005653163          6134.01 005738698  1:1     96.9  -18   16  11.94  -1.31 1.0504E+03   Direct-PRF    0 2.986 2.392
005686974-01 005686974          5206.01 005858519  1:1    771.4  194    1  14.74  -1.01 4.1810E+03  Col-Anomaly    0 2.494 2.181
005696918-01 005696918          6614.01 005696909  1:1      8.6    2    0  14.98  -0.18 3.8847E+01   Direct-PRF    0 1.010 0.512
005724811-01 005724811     005724810-01 005724810  1:1      5.2   -1    1  10.90   1.38 3.8333E+00   Direct-PRF    0 4.520 2.923
005725846-01 005725846          6620.01 005725851  1:1      5.4   -1    0  13.41   1.95 3.0455E+00   Direct-PRF    0 3.474 0.039
005725851-01 005725851     005725846-01 005725846  1:1      5.4    1    0  15.36  -1.95 2.6400E+00   Direct-PRF    0 0.652 1.901
005730389-01 005730389          3603.01 005730394  1:2     12.8    3   -1  16.12  -1.50 1.2942E+03   Direct-PRF    0 0.278 0.017
005738496-01 005738496     005738506-01 005738506  1:1     11.2   -1    2  18.35  -3.55 1.1571E+03   Direct-PRF    0 0.120 0.084
005738496-02 005738496          3676.01 005738506  1:1     11.2   -1    2  18.35  -3.55 2.1249E+03   Direct-PRF    0 0.430 0.353
005738634-01 005738634          6134.01 005738698  1:1     72.0   18   -1  11.94   1.31 5.0056E+03   Direct-PRF    0 0.174 0.462
005796186-01 005796186          3369.01 005796185  1:1      8.5    2    1  15.83  -1.92 6.5938E+01   Direct-PRF    0 0.015 0.010
005802292-01 005802292    005802285-pri 005802285  1:2      7.0    0   -2  15.35   0.56 5.8929E+01   Direct-PRF    0 0.487 0.035
005802478-01 005802478          6628.01 005802470  1:1     17.5    4    1  13.76   0.63 5.7487E+02   Direct-PRF    0 0.227 0.133
005816811-01 005816811          3645.01 005816806  1:1      7.0   -2    0  17.05  -2.20 2.9693E+02   Direct-PRF    0 0.052 0.070
005816811-02 005816811     005816806-01 005816806  2:1      7.0   -2    0  17.05  -2.20 4.7915E+02   Direct-PRF    0 0.439 0.066
005817533-01 005817533    005817566-sec 005817566  1:2     51.4   -9    9  11.68   3.63 1.0972E+03   Direct-PRF    0 0.334 0.837
005817553-01 005817553    005817566-sec 005817566  1:2     15.3   -3    3  11.68   2.40 1.7565E+02   Direct-PRF    0 0.497 1.037
005817613-01 005817613          6138.01 005817566  1:1     44.5  -11   -1  11.68   4.21 5.3223E+02   Direct-PRF    0 3.246 2.062
005817685-01 005817685    005817566-sec 005817566  1:2     62.2   -4  -15  11.68   3.05 2.9962E+03   Direct-PRF    0 3.740 1.995
005817712-01 005817712    005817566-sec 005817566  1:2     74.3   -8  -17  11.68   3.77 1.6400E+03   Direct-PRF    0 3.547 1.175
005817957-01 005817957          6586.01 005471415 30:1   2893.7   43   -7  12.62   2.80 1.2871E+00  Col-Anomaly    3 4.839 0.706
005823557-01 005823557          6134.01 005738698  1:1    533.0  134    0  11.94   1.95 8.8989E+03  Col-Anomaly    0 1.006 2.061
005866099-01 005866099          3651.01 005866104  1:1      5.5    0   -1  17.07  -3.37 1.6861E+02   Direct-PRF    0 0.039 0.045
005866099-02 005866099     005866104-02 005866104  1:1      5.5    0   -1  17.07  -3.37 2.2602E+02   Direct-PRF    0 0.159 0.104
005876368-01 005876368    005876360-sec 005876360  1:2      5.0   -1    1  17.17  -2.38 2.2446E+02   Direct-PRF    0 1.889 0.056
005903312-01 005903312          3692.01 005903301  1:1      8.0   -2   -1  15.15  -2.70 1.2189E+02   Direct-PRF    0 0.378 0.207
005904622-01 005904622    005820209-pri 005820209  1:1    388.7   98    0  13.49  -0.67 6.8231E+03  Col-Anomaly    0 1.622 1.009
005952309-01 005952309          6139.01 005952403  1:1     66.3  -10   13   6.97   7.95 7.0447E+01   Direct-PRF    0 0.332 0.423
005952366-01 005952366          6139.01 005952403  1:1     34.5    0    9   6.97   6.41 2.8323E+00   Direct-PRF    0 0.741 0.187
005952403-01 005952403          3947.01 005952366  1:1     34.5    0   -9  13.38  -6.41 1.3200E+00   Direct-PRF    1 3.003 0.211
005952448-01 005952448          6139.01 005952403  1:1     78.8  -12  -15   6.97   8.42 6.1315E+01   Direct-PRF    0 1.429 0.365
005952457-01 005952457          6139.01 005952403  1:1     60.3   -6  -14   6.97   8.32 3.4490E+01   Direct-PRF    0 0.632 0.239
005956787-01 005956787          3821.01 005956776  1:1      8.2    1   -2  16.75  -4.65 1.7220E+04   Direct-PRF    0 0.701 0.854
005962509-01 005962509    005962514-pri 005962514  1:2     18.6   -3   -4  14.84   0.69 3.4032E+03   Direct-PRF    0 0.593 0.117
005982368-01 005982368    005982353-pri 005982353  1:1     11.0    3    1  11.12   2.92 2.5951E+00   Direct-PRF    0 0.016 0.056
006044999-01 006044999       RR-Lyr-pri 007198959  1:1   6285.3  485    2   7.86   7.18 1.6403E+04  Col-Anomaly    2 4.972 13.858
006045250-01 006045250    006045264-pri 006045264  1:1      9.0    2    0  13.44   1.53 3.1640E+01   Direct-PRF    0 0.921 0.445
006045250-02 006045250    006045264-sec 006045264  1:1      9.0    2    0  13.44   1.53 1.8526E+01   Direct-PRF    0 0.138 0.042
006050154-01 006050154       RR-Lyr-pri 007198959  1:1   9077.8  -30   -2   7.86   7.76 1.4840E+04  Col-Anomaly    2 2.005 15.847
006058896-01 006058896    006058875-pri 006058875  1:1     10.2    0    2  15.84  -1.05 1.5112E+03   Direct-PRF    0 3.403 1.095
006058896-02 006058896          3616.01 006058875  2:1     10.2    0    2  15.84  -1.05 3.8278E+01   Direct-PRF    0 0.938 0.241
006066403-01 006066403          3649.01 006066379  1:1     12.2    3   -1  15.47  -1.92 7.9036E+02   Direct-PRF    0 2.869 1.307
006066416-01 006066416          3649.01 006066379  1:1     14.8    2   -3  15.47  -3.92 5.1373E+03   Direct-PRF    0 2.575 1.249
006123381-01 006123381     006204758-01 006204758  1:1    102.0  -25   -4  15.15   0.78 1.1429E+00  Col-Anomaly    1 0.114 1.468
006126076-01 006126076    006045264-pri 006045264  1:1    432.0  109    1  13.44  -0.71 3.6010E+04  Col-Anomaly    0 3.596 1.853
006126076-02 006126076    006045264-sec 006045264  1:1    432.0  109    1  13.44  -0.71 7.0340E+04  Col-Anomaly    0 3.495 0.242
006137681-01 006137681          3605.01 006137704  1:1      9.6   -1   -3  14.16   1.32 2.1004E+01   Direct-PRF    0 0.042 0.030
006182846-01 006182846          3512.01 006182849  1:1      8.2   -2    1  13.72   1.08 4.1631E+00   Direct-PRF    0 0.002 0.002
006185711-01 006185711          6671.01 006185717  1:1     11.8    3   -2  13.39   0.19 4.5727E+01   Direct-PRF    0 0.031 0.025
006187888-01 006187888    006187893-pri 006187893  1:1     57.2   10  -10  11.70   3.65 9.7576E+02   Direct-PRF    0 1.672 1.278
006199702-01 006199702          1812.01 006279974  1:1      6.1    2    1  13.74   0.89 5.9247E+00   Direct-PRF    0 1.262 0.391
006199716-01 006199716          1812.01 006279974  1:1     10.6    3   -2  13.74   2.14 1.5064E+01   Direct-PRF    0 1.594 1.403
006200715-01 006200715          3694.01 006200709  1:1      6.9    2   -1  16.72  -1.79 9.3807E+01   Direct-PRF    0 0.202 0.155
006204758-01 006204758     006123381-01 006123381  1:1    102.0   25    4  15.93  -0.78 8.7500E-01  Col-Anomaly    1 0.114 1.468
006205384-01 006205384    006205460-pri 006205460  1:1     87.6   22   -2  12.75   1.20 1.8318E+04   Direct-PRF    0 1.291 0.354
006205405-01 006205405    006205460-pri 006205460  1:1     50.2   -2  -12  12.75   1.79 9.7312E+03   Direct-PRF    0 2.182 2.630
006205468-01 006205468    006205460-pri 006205460  1:1     17.6   -4    0  12.75   2.77 4.8542E+02   Direct-PRF    0 0.295 0.298
006205481-01 006205481    006205460-pri 006205460  1:1     18.1   -4    2  12.75   2.93 1.5928E+03   Direct-PRF    0 0.903 0.140
006205483-01 006205483    006205460-pri 006205460  1:1     45.8    7   10  12.75   2.80 6.4875E+03   Direct-PRF    0 0.101 0.398
006205507-01 006205507    006205460-pri 006205460  1:1    107.0   14   23  12.75  -0.05 7.7850E+04   Direct-PRF    0 0.180 0.032
006205566-01 006205566    006205460-pri 006205460  1:1    100.2  -10   23  12.75   2.46 1.2212E+04   Direct-PRF    0 1.419 0.144
006206470-01 006206470          6640.01 005962716  1:1   1510.3  380    0  13.88  -0.15 4.6107E+03  Col-Anomaly    0 2.667 1.934
006206559-01 006206559    006206751-pri 006206751  1:1    308.0   78   -1  12.14   0.20 8.9667E+03  Col-Anomaly    0 3.574 2.394
006233483-01 006233483          3552.01 006233466  1:1      7.7    1   -1  14.68  -0.77 1.8502E+01   Direct-PRF    0 0.007 0.006
006233483-02 006233483    006233466-sec 006233466  1:1      7.7    1   -1  14.68  -0.77 1.3283E+01   Direct-PRF    0 0.122 0.007
006233890-01 006233890          3609.01 006233903  1:1     10.9    1    2  16.45  -3.28 1.4433E+03   Direct-PRF    0 1.862 1.307
006285094-01 006285094       TT-Lyr-pri 006364290  1:1    219.0  -27  -49   9.49   5.47 1.1542E+04   Direct-PRF    0 1.637 4.280
006285396-01 006285396       TT-Lyr-pri 006364290  1:1    283.6  -42  -26   9.49   6.30 7.5586E+03   Direct-PRF    0 1.137 0.059
006285397-01 006285397       TT-Lyr-pri 006364290  1:1    261.5  -37  -23   9.49   6.42 6.5701E+03   Direct-PRF    0 0.980 0.338
006286155-01 006286155     006286161-01 006286161  1:1      7.5   -1   -2  16.71  -2.95 3.2336E+02   Direct-PRF    0 0.119 0.111
006286155-02 006286155          3501.01 006286161  1:1      7.5   -1   -2  16.71  -2.95 3.8575E+02   Direct-PRF    0 0.623 0.286
006289897-01 006289897    006048106-pri 006048106  1:1    964.3  243   -1  14.09  -0.73 8.7970E+03  Col-Anomaly    0 2.755 1.642
006292732-01 006292732     006292803-01 006292803  1:1    114.2   29    0  14.01  -0.10 7.5767E+03  Col-Anomaly    0 3.537 2.319
006301035-01 006301035    006301030-pri 006301030  1:1      8.8    3    1  17.78  -2.80 9.2773E+01   Direct-PRF    0 0.528 0.548
006301035-02 006301035          6027.01 006301030  1:1      8.8    3    1  17.78  -2.80 2.2115E+02   Direct-PRF    0 0.021 0.022
006302008-01 006302008    006302051-pri 006302051  1:1     29.3   -6   -4  13.33   1.76 4.6683E+03   Direct-PRF    0 0.709 1.184
006307063-01 006307063          3153.01 006307062  1:1     14.6    3    2  14.86  -1.17 1.3618E+03   Direct-PRF    0 0.238 0.132
006307083-01 006307083          3153.01 006307062  1:1     16.4    2   -4  14.86  -2.64 1.1563E+03   Direct-PRF    0 0.084 0.065
006307083-02 006307083     006307062-02 006307062  1:1     16.4    2   -4  14.86  -2.64 1.3765E+03   Direct-PRF    0 0.009 0.149
006307521-01 006307521    006307537-pri 006307537  1:1     19.3    2    4  11.75   3.51 2.4019E+02   Direct-PRF    0 0.355 0.319
006307521-02 006307521          1120.01 006307537  8:1     19.3    2    4  11.75   3.51 9.0104E+01   Direct-PRF    0 4.628 0.186
006307573-01 006307573    006307537-pri 006307537  1:1     48.2   12   -1  11.75   2.94 1.9637E+03   Direct-PRF    0 2.661 1.804
006312534-01 006312534          3656.01 006312521  1:2      6.2    1   -1  17.36  -1.77 8.3120E+01   Direct-PRF    0 1.276 0.327
006314185-01 006314185          3708.01 006314173  1:1      7.0    0   -2  17.72  -2.83 6.1453E+01   Direct-PRF    0 0.496 0.264
006343576-01 006343576          3512.01 006182849  1:1   1371.0  345    0  13.72  -0.21 2.0846E+03  Col-Anomaly    0 1.167 0.896
006359802-01 006359802          1121.01 006359798  1:1      4.5    1   -1  12.93   2.12 2.0817E+00   Direct-PRF    0 0.010 0.006
006359802-02 006359802     006359798-02 006359798  1:1      4.5    1   -1  12.93   2.12 1.3450E+00   Direct-PRF    0 0.029 0.044
006363560-01 006363560    006363494-pri 006363494  1:2     99.4   25   -1  14.42  -0.89 3.0522E+03   Direct-PRF    0 1.554 0.103
006363867-01 006363867       TT-Lyr-pri 006364290  1:1    379.4  -68  -68   9.49   5.38 2.1353E+04   Direct-PRF    0 4.161 3.615
006364064-01 006364064       TT-Lyr-pri 006364290  1:1    209.5  -39  -36   9.49   5.70 7.4271E+03   Direct-PRF    0 4.272 4.497
006364067-01 006364067       TT-Lyr-pri 006364290  1:1    202.3  -33  -39   9.49   6.07 7.0010E+03   Direct-PRF    0 1.410 1.522
006364071-01 006364071     006364126-01 006364126  1:1     88.0  -22    0  14.90  -0.52 3.5333E+00   Direct-PRF    1 1.875 2.053
006364126-01 006364126     006364071-01 006364071  1:1     88.0   22    0  14.38   0.52 2.8302E-01   Direct-PRF    1 1.875 2.053
006364143-01 006364143       TT-Lyr-pri 006364290  1:1    258.7  -65    3   9.49   5.09 1.3346E+04   Direct-PRF    0 2.461 2.431
006364162-01 006364162       TT-Lyr-pri 006364290  1:1    149.6  -36  -12   9.49   5.67 3.8301E+03   Direct-PRF    0 0.182 0.254
006364195-01 006364195       TT-Lyr-pri 006364290  1:1    253.4  -62   14   9.49   6.43 7.5586E+03   Direct-PRF    0 0.662 0.284
006364200-01 006364200       TT-Lyr-pri 006364290  1:1    324.9  -78   25   9.49   6.37 9.4902E+03   Direct-PRF    0 0.641 0.515
006364215-01 006364215       TT-Lyr-pri 006364290  1:1    252.8  -61   19   9.49   6.16 7.4271E+03   Direct-PRF    0 4.795 4.239
006364247-01 006364247       TT-Lyr-pri 006364290  1:1    277.0  -63   29   9.49   4.14 3.1634E+04   Direct-PRF    0 3.305 1.770
006364276-01 006364276       TT-Lyr-pri 006364290  1:1    154.7  -34   19   9.49   5.80 3.8474E+03   Direct-PRF    0 0.699 1.083
006364307-01 006364307       TT-Lyr-pri 006364290  1:1    179.7  -35   29   9.49   6.34 4.1063E+03   Direct-PRF    0 1.557 2.273
006364327-01 006364327       TT-Lyr-pri 006364290  1:1    169.8  -30   30   9.49   5.09 4.0867E+03   Direct-PRF    0 0.279 1.041
006380593-01 006380593     006380765-01 006380765  1:1     97.9  -10  -23  14.85  -1.41 2.4615E+00   Direct-PRF    1 3.851 4.383
006380750-01 006380750     006380765-01 006380765  1:1     53.6  -13    5  14.85  -0.58 1.6842E+00   Direct-PRF    1 1.804 0.997
006380765-01 006380765     006380750-01 006380750  1:1     53.6   13   -5  14.27   0.58 5.9375E-01   Direct-PRF    1 1.804 0.997
006386784-01 006386784          6729.01 006545018  1:1    692.6  175    1  13.75  -1.80 1.4949E+04  Col-Anomaly    0 2.659 2.044
006421503-01 006421503    006421483-pri 006421483  1:1     20.3    4    4  13.02   2.22 5.5785E+02   Direct-PRF    0 1.078 1.308
006442246-01 006442246     006521542-01 006521542  1:1    363.7   92    0  14.28  -0.89 1.8905E+04  Col-Anomaly    0 4.158 3.216
006445531-01 006445531          5293.01 006525196  1:1    106.1  -18  -20  10.15   5.61 2.0197E+03   Direct-PRF    0 4.584 2.948
006449291-01 006449291    006449358-pri 006449358  1:1    100.8   25   -2  11.61   2.10 2.0391E+03   Direct-PRF    0 0.954 0.592
006462874-01 006462874            94.01 006462863  1:1      7.3    1   -1  12.21   3.51 1.9482E+00   Direct-PRF    0 0.115 0.047
006462874-02 006462874            94.03 006462863  7:1      7.3    1   -1  12.21   3.51 3.6094E+00   Direct-PRF    0 1.937 0.017
