005018787-pri 005018787    0.60719180 54965.014611  0.0836 0.016200
005018787-sec 005018787    0.60719180 54965.317600  0.0932 0.006100
005020034-pri 005020034    2.11911120 54999.491731  0.0905 0.105300
005020034-sec 005020034    2.11911120 55000.568028  0.0399 0.030600
005021174-pri 005021174    4.04505400 55001.636952  0.0286 0.253000
005021174-sec 005021174    4.04505400 55003.654625  0.0345 0.044300
005021732-pri 005021732   15.03950690 54977.135482  0.0142 0.047400
005021732-sec 005021732   15.03950690 54985.247792  0.0129 0.047400
005022440-pri 005022440    3.69395030 54966.608467  0.0243 0.025800
005022440-sec 005022440    3.69395030 54968.454334  0.0256 0.007100
005022573-pri 005022573    0.44172450 54953.972650  0.2559 0.106000
005022573-sec 005022573    0.44172450 54954.193689  0.2312 0.104300
005022908-pri 005022908    0.63724830 54999.972021  0.2175 0.302600
005022908-sec 005022908    0.63724830 55000.293449  0.1235 0.222300
005023948-pri 005023948    3.64929280 55002.377045  0.0372 0.170300
005023948-sec 005023948    3.64929280 55004.198042  0.0420 0.153200
005024292-pri 005024292    4.30103240 55466.368741  0.0437 0.178300
005024292-sec 005024292    4.30103240 55468.550225  0.0474 0.140200
005024447-pri 005024447  771.83000000 55267.575803  0.0024 0.047100
005024450-pri 005024450    3.05185110 55188.478488  0.0367 0.022300
005024450-sec 005024450    3.05185110 55190.002582  0.0390 0.018200
005025261-pri 005025261    2.17141080 55001.691757  0.2693 0.010700
005025261-sec 005025261    2.17141080 55002.768125  0.2401 0.009100
005025294-pri 005025294    5.46269040 54967.264574  0.0221 0.003600
005025294-sec 005025294    5.46269040 54969.313083  0.0251 0.001000
005033682-pri 005033682    0.37991560 54953.731670  0.2674 0.105800
005033682-sec 005033682    0.37991560 54953.915397  0.2432 0.086500
005034333-pri 005034333    6.93228000 54954.027612  0.0639 0.004300
005035972-pri 005035972   49.26682730 54974.920271  0.0041 0.008000
005035972-sec 005035972   49.26682730 55015.880711  0.0044 0.001100
005036538-pri 005036538    2.12201640 54965.520704  0.0413 0.399900
005036538-sec 005036538    2.12201640 54966.581924  0.0434 0.339100
005036966-pri 005036966   62.73500000  5487.317881  0.0066 0.217200
005036966-sec 005036966   62.73500000  5526.702914  0.0071 0.020500
005039392-pri 005039392  236.72794060 54968.812943  0.0972 0.014400
005039441-pri 005039441    2.15138320 54955.351360  0.0563 0.270400
005039441-sec 005039441    2.15138320 54956.415864  0.0555 0.021800
005041569-pri 005041569    2.53543640 54965.220789  0.1128 0.000500
005041843-pri 005041843    0.45723430 54999.871556  0.1759 0.134600
005041843-sec 005041843    0.45723430 55000.099807  0.1123 0.060100
005041975-pri 005041975    2.95992900 54964.909726  0.1345 0.114300
005041975-sec 005041975    2.95992900 54966.389099  0.1171 0.048200
005077629-pri 005077629    7.91936950 54965.583952  0.0173 0.016300
005077994-pri 005077994    0.69628740 54954.086678  0.1409 0.232300
005077994-sec 005077994    0.69628740 54954.434891  0.1402 0.227100
005078879-pri 005078879    1.03937060 55003.081021  0.0481 0.000700
005078879-sec 005078879    1.03937060 55003.599563  0.0468 0.000600
005080652-pri 005080652    4.14435660 54968.166959  0.0377 0.314900
005080652-sec 005080652    4.14435660 54970.234993  0.0409 0.170800
005088735-pri 005088735    0.50750080 55003.059771  0.0975 0.003300
005090690-pri 005090690   24.02332480 54961.588331  0.0062 0.013200
005090690-sec 005090690   24.02332480 54973.602396  0.0058 0.013600
005090937-pri 005090937    8.80069290 55001.089963  0.2100 0.001200
005090937-sec 005090937    8.80069290 55005.230689  0.1248 0.000700
005091614-pri 005091614   21.14245790 54971.390914  0.0092 0.068100
005091614-sec 005091614   21.14245790 54983.905135  0.0083 0.026500
005095269-pri 005095269   18.61196160 54966.865286  0.0077 0.121800
005097446-pri 005097446    1.28806410 54964.986090  0.1485 0.401700
005097446-sec 005097446    1.28806410 54965.628705  0.1509 0.082400
005098444-pri 005098444   26.94898630 54984.022681  0.0165 0.018500
005098444-sec 005098444   26.94898630 55001.234999  0.0321 0.002700
005103998-pri 005103998  174.77016560 55005.472862  0.0005 0.063000
005104097-pri 005104097    0.27539530 55000.035311  0.2660 0.003300
005104097-sec 005104097    0.27539530 55000.178764  0.1943 0.002400
005107226-pri 005107226  310.91642670 55187.617080  0.0011 0.120900
005110423-pri 005110423    5.37043410 55007.012744  0.0311 0.006500
005110423-sec 005110423    5.37043410 55009.697424  0.0262 0.005500
005112567-pri 005112567    1.61589190 54966.127827  0.2275 0.000600
005113053-pri 005113053    3.18509980 55001.328360  0.0520 0.389400
005113053-sec 005113053    3.18509980 55002.920591  0.0541 0.294000
005115178-pri 005115178   12.85172420 54965.838513  0.0160 0.040400
005115178-sec 005115178   12.85172420 54970.551240  0.0160 0.032400
005122112-pri 005122112    3.05517000 54967.437373  0.0215 0.007900
005123176-pri 005123176    0.70784360 54953.903419  0.1286 0.279600
005123176-sec 005123176    0.70784360 54954.259960  0.1500 0.267100
005127005-pri 005127005    1.62112410 54955.159118  0.1236 0.012700
005127005-sec 005127005    1.62112410 54955.978272  0.2869 0.006100
005128972-pri 005128972    0.50532360 54965.046701  0.1041 0.120900
005128972-sec 005128972    0.50532360 54965.301637  0.1850 0.076400
005130380-pri 005130380   19.98300000 55009.918408  0.0230 0.032600
005130740-pri 005130740  210.30251900 55118.133758  0.0011 0.043700
005166136-pri 005166136    0.23394770 54964.809081  0.2490 0.011500
005174346-pri 005174346    0.35059230 55002.130574  0.1604 0.203100
005174346-sec 005174346    0.35059230 55002.307167  0.1610 0.185600
005174677-pri 005174677   43.54284400 54983.424281  0.0029 0.005800
005175668-pri 005175668   21.88211520 55007.260809  0.1502 0.000100
005179609-pri 005179609   43.93096640 54967.217779  0.0110 0.009700
005181455-pri 005181455    5.57963090 54966.552696  0.0210 0.114200
005181455-sec 005181455    5.57963090 54969.358134  0.0139 0.011400
005181804-pri 005181804    4.35050000 55000.068988  0.0230 0.040900
005193386-pri 005193386   21.37829360 54980.203835  0.0421 0.270400
005193386-sec 005193386   21.37829360 54990.807469  0.0461 0.077800
005195137-pri 005195137    0.32411700 54964.554051  0.2580 0.072800
005195137-sec 005195137    0.32411700 54964.722106  0.2396 0.064000
005196301-pri 005196301    1.91040980 54955.143163  0.2539 0.058500
005196301-sec 005196301    1.91040980 54956.092064  0.1783 0.058400
005197256-pri 005197256    6.96338830 55003.087355  0.2096 0.010400
005197256-sec 005197256    6.96338830 55006.578798  0.2134 0.005000
005198934-pri 005198934    0.83473920 54965.090274  0.2670 0.079300
005198934-sec 005198934    0.83473920 54965.509814  0.2259 0.069300
005199426-pri 005199426   78.60436240 54976.994291  0.0021 0.074700
005199489-pri 005199489    0.46481590 55002.248139  0.1586 0.212900
005199489-sec 005199489    0.46481590 55002.483336  0.1509 0.198700
005201619-pri 005201619    0.50727600 54964.774736  0.1348 0.392700
005201619-sec 005201619    0.50727600 54965.029033  0.1142 0.276300
005211385-pri 005211385    1.66068740 54955.444170  0.2468 0.065800
005211385-sec 005211385    1.66068740 54956.281987  0.2990 0.049000
005211470-pri 005211470    4.80859540 55004.227339  0.0337 0.009100
005211470-sec 005211470    4.80859540 55006.637407  0.0286 0.006100
005213466-pri 005213466    2.81931150 55165.534389  0.2859 0.017500
005215700-pri 005215700    1.31240210 55186.237774  0.1007 0.176100
005215700-sec 005215700    1.31240210 55186.894369  0.1001 0.165500
005215999-pri 005215999    2.53115760 54965.482686  0.1426 0.099800
005215999-sec 005215999    2.53115760 54966.753074  0.0981 0.057100
005216727-pri 005216727    1.51302320 54964.929149  0.0637 0.049500
005216727-sec 005216727    1.51302320 54965.685358  0.0642 0.036900
005217586-pri 005217586   26.06880980 55080.403814  0.0102 0.000700
005217733-pri 005217733  161.25237900 55022.132816  0.0062 0.100900
005217733-sec 005217733  161.25237900 55049.432844  0.0126 0.047900
005217781-pri 005217781  564.40738520 55022.074166  0.0014 0.006600
005217781-sec 005217781  564.40738520 55049.447924  0.0033 0.014800
005218014-pri 005218014   10.84529260 54971.333966  0.0146 0.006800
005218014-sec 005218014   10.84529260 54975.233933  0.0180 0.006100
005218385-pri 005218385    0.28153750 54964.580677  0.1733 0.047300
005218385-sec 005218385    0.28153750 54964.721418  0.1244 0.044000
005218441-pri 005218441    3.61375460 54968.284761  0.0686 0.005600
005255552-pri 005255552   32.44863520 54970.636491  0.0146 0.067700
005255552-sec 005255552   32.44863520 54988.632504  0.0392 0.012100
005259926-pri 005259926    0.43780980 54964.912755  0.2527 0.022200
005259926-sec 005259926    0.43780980 54965.132930  0.2383 0.017700
005263802-pri 005263802    6.70050590 54958.146746  0.0232 0.028600
005263802-sec 005263802    6.70050590 54961.466847  0.0216 0.028600
005264304-pri 005264304  120.58000000 55322.394650  0.0025 0.175700
005264304-sec 005264304  120.58000000 55410.237180  0.0025 0.058000
005264818-pri 005264818    1.90505020 54955.233438  0.2229 0.026300
005264818-sec 005264818    1.90505020 54956.241210  0.2353 0.023900
005266937-pri 005266937    5.91708630 54971.815659  0.1067 0.588600
005266937-sec 005266937    5.91708630 54974.771244  0.0815 0.186000
005269407-pri 005269407    0.95887110 54965.645124  0.0961 0.226600
005269407-sec 005269407    0.95887110 54966.124751  0.0936 0.044500
005282049-pri 005282049    5.91037710 55187.374744  0.0304 0.016600
005282464-pri 005282464    0.49639910 54964.707882  0.1440 0.379200
005282464-sec 005282464    0.49639910 54964.961840  0.1887 0.201200
005283266-pri 005283266    0.31464870 54964.676720  0.1619 0.189000
005283266-sec 005283266    0.31464870 54964.835712  0.1646 0.142600
005283839-pri 005283839    0.31523110 54964.855369  0.2032 0.245200
005283839-sec 005283839    0.31523110 54965.012386  0.1528 0.234300
005284133-pri 005284133    8.78457590 54958.889871  0.0225 0.245200
005284133-sec 005284133    8.78457590 54964.307319  0.0267 0.049200
005285607-pri 005285607    3.89940110 54959.576010  0.0397 0.040800
005285607-sec 005285607    3.89940110 54961.523371  0.0350 0.040300
005286786-pri 005286786    9.94874620 54966.802029  0.0148 0.002200
005286786-sec 005286786    9.94874620 54971.550566  0.0123 0.002600
005287983-pri 005287983    2.50710490 55003.994398  0.0293 0.001600
005288543-pri 005288543    3.45707550 54964.805421  0.0534 0.305300
005288543-sec 005288543    3.45707550 54966.531193  0.0578 0.177500
005290305-pri 005290305    0.62050880 55000.301664  0.1825 0.296600
005290305-sec 005290305    0.62050880 55000.610615  0.1778 0.261100
005294739-pri 005294739    3.73599520 54968.053209  0.1406 0.638800
005294739-sec 005294739    3.73599520 54969.942875  0.1266 0.194200
005296276-pri 005296276    1.89200260 54999.250265  0.2457 0.034700
005296276-sec 005296276    1.89200260 55000.207997  0.2938 0.030200
005296877-pri 005296877    0.37726450 54953.816369  0.2139 0.117300
005296877-sec 005296877    0.37726450 54954.006359  0.2610 0.111200
005297298-pri 005297298   34.19360600 54954.102160  0.0069 0.013800
005300878-pri 005300878    1.27944320 54965.493633  0.0715 0.445400
005300878-sec 005300878    1.27944320 54966.133355  0.0654 0.421400
005302006-pri 005302006    0.15117120 54980.509040  0.2665 0.002300
005306720-pri 005306720   27.36452350 54976.473523  0.0053 0.001600
005306862-pri 005306862    2.02563830 54954.692842  0.0983 0.045800
005307780-pri 005307780    0.30885110 54964.975035  0.1720 0.129800
005307780-sec 005307780    0.30885110 54965.130294  0.1839 0.122800
005308778-pri 005308778   40.56549980 54949.762109  0.0378 0.002100
005308778-sec 005308778   40.56549980 54970.057029  0.0398 0.001700
005309353-pri 005309353    1.37638000 55004.107012  0.0668 0.000300
005310387-pri 005310387    0.44166910 54953.664664  0.2227 0.189100
005310387-sec 005310387    0.44166910 54953.886735  0.2436 0.185500
005310435-pri 005310435    4.93136440 54956.290941  0.0820 0.265700
005310435-sec 005310435    4.93136440 54958.749719  0.0524 0.070800
005343976-pri 005343976    4.33139190 54954.732569  0.0318 0.203200
005347537-pri 005347537  345.18422170 55061.840251  0.0007 0.028000
005347784-pri 005347784    9.58405880 54962.286092  0.0245 0.112800
005347784-sec 005347784    9.58405880 54967.010075  0.0247 0.104500
005353374-pri 005353374    0.39332050 54964.660948  0.1229 0.396200
005353374-sec 005353374    0.39332050 54964.858710  0.1274 0.371500
005353653-pri 005353653    0.36855690 55000.059694  0.2608 0.028400
005353653-sec 005353653    0.36855690 55000.245189  0.2397 0.022900
005356593-pri 005356593   45.97786760 54981.664135  0.0071 0.025700
005357682-pri 005357682    0.71770630 55000.234001  0.2484 0.121800
005357682-sec 005357682    0.71770630 55000.614960  0.2606 0.071200
005357882-pri 005357882    0.38740250 55000.089402  0.2564 0.065900
005357882-sec 005357882    0.38740250 55000.283297  0.2331 0.064600
005358200-pri 005358200    0.53594810 54999.757109  0.1172 0.434100
005358200-sec 005358200    0.53594810 55000.026477  0.1333 0.421000
005359678-pri 005359678    6.23061000 54966.123235  0.0302 0.140300
005359678-sec 005359678    6.23061000 54969.239163  0.0291 0.107800
005369419-pri 005369419    0.43768040 54954.046978  0.2603 0.019000
005369419-sec 005369419    0.43768040 54954.266869  0.2350 0.012700
005369827-pri 005369827    3.60692800 54967.778417  0.0229 0.000300
005370302-pri 005370302    3.90432690 54967.350725  0.0418 0.016500
005371109-pri 005371109    1.19186160 54965.789741  0.2529 0.051500
005371109-sec 005371109    1.19186160 54966.403192  0.2697 0.037200
005372966-pri 005372966    9.28635710 54967.675326  0.0160 0.047400
005374883-pri 005374883    0.41971690 54964.756220  0.1630 0.199800
005374883-sec 005374883    0.41971690 54964.967422  0.1826 0.183700
005374999-pri 005374999    0.45787980 54965.263115  0.1736 0.405300
005374999-sec 005374999    0.45787980 54965.492925  0.1381 0.195000
005376552-pri 005376552    0.50381860 54954.083822  0.1375 0.309000
005376552-sec 005376552    0.50381860 54954.337243  0.1508 0.301200
005376836-pri 005376836    3.47942520 54966.317189  0.0415 0.019500
005377349-pri 005377349    1.11676570 54965.748569  0.0990 0.118900
005377349-sec 005377349    1.11676570 54966.306952  0.0868 0.089700
005384713-pri 005384713   60.32680360 54978.059032  0.0010 0.002700
005384802-pri 005384802    6.08309270 54966.988768  0.0193 0.019700
005384802-sec 005384802    6.08309270 54970.028489  0.0182 0.019600
005385723-pri 005385723   12.44492560 54998.013883  0.0853 0.055200
005385723-sec 005385723   12.44492560 55002.869893  0.0917 0.045200
005386810-pri 005386810    0.88889070 54954.086668  0.1839 0.000600
005389616-pri 005389616    0.40688380 54964.772606  0.2593 0.069300
005389616-sec 005389616    0.40688380 54964.976495  0.2244 0.071600
005390351-pri 005390351    0.54745360 54999.935725  0.1728 0.200500
005390351-sec 005390351    0.54745360 55000.210875  0.1185 0.131900
005392897-pri 005392897   42.39929870 55187.467832  0.0157 0.203600
005392897-sec 005392897   42.39929870 55196.965275  0.0069 0.131000
005393558-pri 005393558   10.21710330 54970.245634  0.0148 0.180500
005393558-sec 005393558   10.21710330 54975.200929  0.0212 0.106000
005394544-pri 005394544    0.43197440 54953.663406  0.1099 0.005100
005394544-sec 005394544    0.43197440 54953.879436  0.1141 0.003000
005396122-pri 005396122   15.44430400 54971.166582  0.0056 0.002400
005398002-pri 005398002   14.15317490 55009.793719  0.1130 0.000200
005425950-pri 005425950    0.37816820 54964.615475  0.1797 0.449000
005425950-sec 005425950    0.37816820 54964.804975  0.1950 0.333200
005435816-pri 005435816  181.85190940 55084.877454  0.0011 0.026500
005439790-pri 005439790    0.79608620 54954.502903  0.1922 0.337300
005439790-sec 005439790    0.79608620 54954.901105  0.1854 0.302600
005440746-pri 005440746    0.48265380 54964.944610  0.2455 0.054800
005440746-sec 005440746    0.48265380 54965.189122  0.2794 0.035200
005444392-pri 005444392    1.51952840 54954.915115  0.1079 0.411600
005444392-sec 005444392    1.51952840 54955.673056  0.1071 0.353400
005450322-pri 005450322    0.42401910 54965.004225  0.2583 0.052800
005450322-sec 005450322    0.42401910 54965.215599  0.2347 0.045500
005450814-pri 005450814    6.48753250 54970.623912  0.0136 0.017300
005456023-pri 005456023  131.97830700 55012.587332  0.0018 0.325200
005456023-sec 005456023  131.97830700 55076.174480  0.0029 0.020600
005458880-pri 005458880    3.51168890 54976.059892  0.2730 0.012100
005458880-sec 005458880    3.51168890 54977.854365  0.2606 0.006400
005459373-pri 005459373    0.28660880 54964.670887  0.2382 0.044000
005459373-sec 005459373    0.28660880 54964.815051  0.2433 0.042000
005460835-pri 005460835   21.53927360 54977.153537  0.0087 0.135700
005460835-sec 005460835   21.53927360 54990.137411  0.0089 0.022800
005461570-pri 005461570    0.50766060 55000.155857  0.2909 0.040300
005461570-sec 005461570    0.50766060 55000.411210  0.2288 0.038100
005462901-pri 005462901    5.27072640 55006.081319  0.0196 0.105800
005462901-sec 005462901    5.27072640 55008.710357  0.0230 0.026500
005468295-pri 005468295    0.35201180 54964.782285  0.2054 0.195800
005468295-sec 005468295    0.35201180 54964.960931  0.1893 0.194900
005471619-pri 005471619    0.96283540 54965.198253  0.1499 0.439500
005471619-sec 005471619    0.96283540 54965.679767  0.1293 0.114900
005473556-pri 005473556   11.25882440 54956.478952  0.0291 0.178900
005473556-sec 005473556   11.25882440 54962.700578  0.0227 0.160600
005474733-pri 005474733    0.88377520 55066.460374  0.0990 0.000100
005475624-pri 005475624    1.06984340 55279.978167  0.2157 0.226800
005475624-sec 005475624    1.06984340 55280.510842  0.1337 0.082600
005475712-pri 005475712    2.99188510 54967.174359  0.0870 0.135300
005475712-sec 005475712    2.99188510 54968.669105  0.0834 0.068500
005477805-pri 005477805    5.00670950 55067.660282  0.0199 0.000200
005478466-pri 005478466    0.48250130 54964.857262  0.2307 0.100900
005478466-sec 005478466    0.48250130 54965.100298  0.2561 0.097000
005479973-pri 005479973    1.79527320 54964.869626  0.1090 0.142500
005479973-sec 005479973    1.79527320 54965.770853  0.0877 0.033800
005481426-pri 005481426    4.76810280 55002.190200  0.0258 0.088100
005481426-sec 005481426    4.76810280 55004.581880  0.0261 0.044600
005513861-pri 005513861    1.51021170 54954.995935  0.1007 0.253400
005513861-sec 005513861    1.51021170 54955.750135  0.1028 0.242200
005524325-pri 005524325    0.62497870 54999.679313  0.1373 0.179600
005524325-sec 005524325    0.62497870 54999.993552  0.1580 0.170600
005527172-pri 005527172    3.18396660 54975.414638  0.0462 0.040100
005527172-sec 005527172    3.18396660 54977.005348  0.0499 0.001200
005529643-pri 005529643    0.75976630 54964.790332  0.2328 0.000500
005530881-pri 005530881    5.08252220 54965.960770  0.0358 0.272600
005530881-sec 005530881    5.08252220 54968.492883  0.0400 0.050100
005534702-pri 005534702    1.02546590 54965.634507  0.1052 0.162300
005534702-sec 005534702    1.02546590 54966.147958  0.0953 0.111100
005534814-pri 005534814    9.71877520 54996.290569  0.0095 0.005100
005534814-sec 005534814    9.71877520 55001.150928  0.0086 0.005200
005534965-pri 005534965  243.82124350 54992.495126  0.0016 0.054500
005535061-pri 005535061    0.46343020 54954.051273  0.1118 0.512300
005535061-sec 005535061    0.46343020 54954.283961  0.1182 0.484300
005535280-pri 005535280   74.98530120 54979.138172  0.0028 0.101800
005535280-sec 005535280   74.98530120 55046.602447  0.0030 0.071200
005543482-pri 005543482    0.29482750 55000.186215  0.1212 0.242300
005543482-sec 005543482    0.29482750 55000.333599  0.1705 0.206100
005546761-pri 005546761   17.67065230 54964.588566  0.0165 0.000300
005553624-pri 005553624   25.76207110 54972.733739  0.0188 0.412600
005553624-sec 005553624   25.76207110 54983.553809  0.0065 0.230500
005553652-pri 005553652   24.32823190 54974.041196  0.0092 0.001200
005557368-pri 005557368    0.29793090 54953.768264  0.2365 0.160100
005557368-sec 005557368    0.29793090 54953.916097  0.2355 0.134600
005560831-pri 005560831    0.86772100 54999.871366  0.1141 0.118400
005560831-sec 005560831    0.86772100 55000.306702  0.0760 0.031300
005563300-pri 005563300   71.05476600 54967.733292  0.0014 0.004800
005563814-pri 005563814    0.30823420 54964.683004  0.2033 0.167100
005563814-sec 005563814    0.30823420 54964.837090  0.1986 0.142300
005565486-pri 005565486    2.82504730 55001.432884  0.0657 0.174100
005565486-sec 005565486    2.82504730 55002.843995  0.0719 0.170100
005567438-pri 005567438    0.58453980 54964.989528  0.2344 0.049000
005567438-sec 005567438    0.58453980 54965.281564  0.2739 0.045000
005596440-pri 005596440   10.47485680 54973.696864  0.0054 0.002500
005597970-pri 005597970    6.71738430 54956.774400  0.0201 0.173600
005597970-sec 005597970    6.71738430 54960.131749  0.0213 0.009500
005598639-pri 005598639    1.29755140 54955.013385  0.1070 0.107100
005598639-sec 005598639    1.29755140 54955.664107  0.1031 0.108700
005606644-pri 005606644    0.86193110 54999.672477  0.0743 0.056400
005606644-sec 005606644    0.86193110 55000.103098  0.0579 0.030500
005608566-pri 005608566    4.39699700 54965.450439  0.0160 0.003900
005610698-pri 005610698    4.13252810 54965.891330  0.0690 0.175100
005610698-sec 005610698    4.13252810 54967.991481  0.1123 0.054800
005611561-pri 005611561    0.25869470 55000.009420  0.1561 0.096100
005611561-sec 005611561    0.25869470 55000.138871  0.1375 0.090200
005611763-pri 005611763    0.36160500 55000.103112  0.2566 0.049700
005611763-sec 005611763    0.36160500 55000.281781  0.2379 0.049700
005615528-pri 005615528    0.33917480 54964.771134  0.1578 0.014200
005615815-pri 005615815    0.67424960 55000.135248  0.2584 0.031100
005615815-sec 005615815    0.67424960 55000.483700  0.2839 0.013800
005617953-pri 005617953    0.29869600 55002.067477  0.1106 0.276000
005617953-sec 005617953    0.29869600 55002.217064  0.1113 0.239400
005620981-pri 005620981    0.33351630 54964.759352  0.1367 0.249200
005620981-sec 005620981    0.33351630 54964.927511  0.1424 0.218200
005621294-pri 005621294    0.93890490 54954.510518  0.1493 0.364700
005621294-sec 005621294    0.93890490 54954.981754  0.1392 0.069500
005622250-pri 005622250   16.29421350 54976.192955  0.0130 0.166100
005622250-sec 005622250   16.29421350 54981.064925  0.0145 0.014500
005623774-pri 005623774    1.13362990 54964.773587  0.0837 0.000900
005623774-sec 005623774    1.13362990 54965.340742  0.0836 0.000900
005623923-pri 005623923    1.20874960 54999.527782  0.1125 0.082300
005623923-sec 005623923    1.20874960 55000.134333  0.0855 0.027800
005629353-pri 005629353   33.32500000 55016.172971  0.0092 0.006700
005630212-pri 005630212   47.58476460 54990.559256  0.0369 0.001500
005632781-pri 005632781   11.02520220 54975.739951  0.0400 0.395000
005632781-sec 005632781   11.02520220 54983.026507  0.0457 0.376600
005636642-pri 005636642    0.93350000 54999.628184  0.0618 0.011600
005636642-sec 005636642    0.93350000 55000.095961  0.0625 0.010800
005640750-pri 005640750  987.30000000 55269.635714  0.0078 0.074100
005640750-sec 005640750  987.30000000 55933.101314  0.0101 0.022100
005642620-pri 005642620    0.98679100 54965.065125  0.0583 0.000200
005643492-pri 005643492   41.86547180 54994.174422  0.0053 0.004000
005647008-pri 005647008    0.79986170 54965.008851  0.0620 0.009300
005648449-pri 005648449    4.34886370 54960.906937  0.0278 0.000500
005649206-pri 005649206    4.89347400 54998.774821  0.0329 0.195900
005649206-sec 005649206    4.89347400 55001.221069  0.0281 0.200900
005649325-pri 005649325  391.10000000 55001.044383  0.0028 0.001800
005649325-sec 005649325  391.10000000 55196.594383  0.0037 0.001200
005649956-pri 005649956    2.41574000 55003.957982  0.0515 0.055900
005649956-sec 005649956    2.41574000 55005.168751  0.0527 0.044000
005652260-pri 005652260    8.92926000 55001.010589  0.0175 0.061500
005652260-sec 005652260    8.92926000 55005.493970  0.0180 0.035300
005652983-pri 005652983  498.37473900 55077.109538  0.0005 0.001400
005653126-pri 005653126   38.49688230 54985.816152  0.0121 0.083600
005653126-sec 005653126   38.49688230 55000.598955  0.0098 0.011300
005685072-pri 005685072    0.25590510 54964.626512  0.1166 0.570800
005685072-sec 005685072    0.25590510 54964.754285  0.1433 0.480900
005696909-pri 005696909    0.64300310 54964.687693  0.0649 0.002600
005696909-sec 005696909    0.64300310 54965.008809  0.0690 0.001800
005699617-pri 005699617    0.28891660 54964.792095  0.1170 0.318800
005699617-sec 005699617    0.28891660 54964.937276  0.1361 0.254500
005700330-pri 005700330   53.22041410 54971.579009  0.0134 0.078100
005700330-sec 005700330   53.22041410 55014.682222  0.0071 0.005200
005702939-pri 005702939   18.39820070 54996.298368  0.0111 0.000200
005703230-pri 005703230    0.73147390 54954.358193  0.2570 0.048400
005703230-sec 005703230    0.73147390 54954.729562  0.2321 0.042200
005707897-pri 005707897    8.41609110 54998.254127  0.2181 0.000200
005716244-pri 005716244    1.33033280 54965.785021  0.1234 0.065300
005716244-sec 005716244    1.33033280 54966.448591  0.1164 0.020200
005716763-pri 005716763    0.64066070 54953.978797  0.0774 0.000500
005728139-pri 005728139   10.66816500 54964.980826  0.0283 0.005000
005728139-sec 005728139   10.66816500 54970.320243  0.0285 0.005100
005728283-pri 005728283    6.19827930 55003.981305  0.0511 0.051900
005728283-sec 005728283    6.19827930 55006.854827  0.0387 0.003800
005730394-pri 005730394    5.51917770 55000.566806  0.0468 0.210200
005730394-sec 005730394    5.51917770 55003.329706  0.0488 0.166100
005731312-pri 005731312    7.94638240 54968.093163  0.0118 0.235800
005731312-sec 005731312    7.94638240 54974.126057  0.0145 0.023100
005733384-pri 005733384    1.54670940 55003.511990  0.2475 0.017900
005733384-sec 005733384    1.54670940 55004.293542  0.2694 0.016900
005735878-pri 005735878   16.83208240 54966.174410  0.0198 0.052700
005735878-sec 005735878   16.83208240 54970.262923  0.0156 0.001900
005736461-pri 005736461    7.34616420 55006.619726  0.0314 0.118200
005736461-sec 005736461    7.34616420 55009.772700  0.0379 0.084800
005736537-pri 005736537    1.76152950 54965.954593  0.2840 0.010900
005737474-pri 005737474    0.39794220 55000.019889  0.1455 0.012700
005737474-sec 005737474    0.39794220 55000.219935  0.1291 0.008100
005738506-pri 005738506    9.50147870 55002.990756  0.0228 0.269800
005738506-sec 005738506    9.50147870 55008.682142  0.0289 0.294700
005738698-pri 005738698    4.80877390 54956.591698  0.0524 0.299300
005738698-sec 005738698    4.80877390 54958.998008  0.0470 0.304200
005768927-pri 005768927    4.39051160 54956.769334  0.0241 0.044800
005770431-pri 005770431    0.39243650 54953.923385  0.1774 0.128900
005770431-sec 005770431    0.39243650 54954.120781  0.2065 0.117400
005770860-pri 005770860    0.73756180 54965.270153  0.1673 0.117100
005770860-sec 005770860    0.73756180 54965.642253  0.2066 0.104500
005771589-pri 005771589   10.73914220 54962.116764  0.0176 0.001300
005771589-sec 005771589   10.73914220 54967.449822  0.0254 0.000400
005771719-pri 005771719   12.26487700 54972.304212  0.0155 0.011700
005773205-pri 005773205    0.26687070 55000.123267  0.2237 0.047800
005774375-pri 005774375    1.54997740 54965.677949  0.1263 0.401500
005774375-sec 005774375    1.54997740 54966.451388  0.0883 0.141600
005779852-pri 005779852  504.15592010 55325.292783  0.0003 0.005700
005779852-sec 005779852  504.15592010 55577.370743  0.0004 0.003700
005781192-pri 005781192    9.45999340 54961.882581  0.0201 0.219200
005781192-sec 005781192    9.45999340 54966.803670  0.0175 0.130700
005783368-pri 005783368    1.86387340 54999.466516  0.3102 0.026500
005783368-sec 005783368    1.86387340 55000.288111  0.2251 0.004800
005783676-pri 005783676    0.40144530 54964.498776  0.2656 0.083400
005783676-sec 005783676    0.40144530 54964.701586  0.2358 0.082000
005785551-pri 005785551    0.26668750 55002.019292  0.1395 0.353100
005785551-sec 005785551    0.26668750 55002.152556  0.1241 0.349300
005785586-pri 005785586    0.45962140 54964.816145  0.1214 0.045900
005785586-sec 005785586    0.45962140 54965.042876  0.0932 0.013700
005786154-pri 005786154  197.92078140 55162.610767  0.0265 0.078300
005786154-sec 005786154  197.92078140 55218.701516  0.0204 0.022500
005786545-pri 005786545    0.28057510 55001.987489  0.1358 0.415200
005786545-sec 005786545    0.28057510 55002.128338  0.1142 0.362900
005790807-pri 005790807   79.99624620 54960.128986  0.0033 0.026000
005790912-pri 005790912    0.38331720 54964.715689  0.1212 0.215100
